date,transaction_id,department,gl_code,gl_category,description,amount,vendor,transaction_type,month,year,source,role_visibility,status
2023-02-28,GL000140,Sales,6000,Payroll & Benefits,February 2023 payroll for E022,9807.78,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-02-28,GL000141,Sales,6000,Payroll & Benefits,February 2023 payroll for E023,10014.81,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-02-28,GL000142,Sales,6000,Payroll & Benefits,February 2023 payroll for E024,10221.85,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-02-28,GL000143,Sales,6000,Payroll & Benefits,February 2023 payroll for E025,10428.89,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-02-28,GL000144,Sales,6000,Payroll & Benefits,February 2023 payroll for E026,10635.93,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-02-28,GL000145,Sales,6000,Payroll & Benefits,February 2023 payroll for E027,10842.96,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-02-28,GL000146,Sales,6000,Payroll & Benefits,February 2023 payroll for E028,11050.0,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-02-28,GL000147,Marketing,6000,Payroll & Benefits,February 2023 payroll for E029,7920.0,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2023-02-28,GL000148,Marketing,6000,Payroll & Benefits,February 2023 payroll for E030,8221.0,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2023-02-28,GL000149,Marketing,6000,Payroll & Benefits,February 2023 payroll for E031,8522.0,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2023-02-28,GL000150,Marketing,6000,Payroll & Benefits,February 2023 payroll for E032,8823.0,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2023-02-28,GL000151,Marketing,6000,Payroll & Benefits,February 2023 payroll for E033,9124.0,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2023-02-28,GL000152,Marketing,6000,Payroll & Benefits,February 2023 payroll for E034,9425.0,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2023-02-28,GL000153,Product,6000,Payroll & Benefits,February 2023 payroll for E035,11480.0,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2023-02-28,GL000154,Product,6000,Payroll & Benefits,February 2023 payroll for E036,11910.0,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2023-02-28,GL000155,Product,6000,Payroll & Benefits,February 2023 payroll for E037,12340.0,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2023-02-28,GL000156,Product,6000,Payroll & Benefits,February 2023 payroll for E038,12770.0,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2023-02-28,GL000157,Product,6000,Payroll & Benefits,February 2023 payroll for E039,13200.0,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2023-02-28,GL000158,Operations,6000,Payroll & Benefits,February 2023 payroll for E040,6860.0,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2023-02-28,GL000159,Operations,6000,Payroll & Benefits,February 2023 payroll for E041,7075.0,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2023-02-28,GL000160,Operations,6000,Payroll & Benefits,February 2023 payroll for E042,7290.0,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2023-02-28,GL000161,Operations,6000,Payroll & Benefits,February 2023 payroll for E043,7505.0,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2023-02-28,GL000162,Operations,6000,Payroll & Benefits,February 2023 payroll for E044,7720.0,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2023-02-28,GL000163,Operations,6000,Payroll & Benefits,February 2023 payroll for E045,7935.0,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2023-02-28,GL000164,Operations,6000,Payroll & Benefits,February 2023 payroll for E046,8150.0,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2023-02-28,GL000165,Finance,6000,Payroll & Benefits,February 2023 payroll for E047,8920.0,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",
2023-02-28,GL000166,Finance,6000,Payroll & Benefits,February 2023 payroll for E048,9421.67,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",
2023-02-28,GL000167,Finance,6000,Payroll & Benefits,February 2023 payroll for E049,9923.33,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",
2023-02-28,GL000168,Finance,6000,Payroll & Benefits,February 2023 payroll for E050,10425.0,Gusto,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",
2023-02-03,GL000169,Engineering,6100,Cloud Infrastructure,"AWS usage line 1: compute, storage, and observability",641.44,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-04,GL000170,Engineering,6100,Cloud Infrastructure,"AWS usage line 2: compute, storage, and observability",657.48,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-05,GL000171,Engineering,6100,Cloud Infrastructure,"AWS usage line 3: compute, storage, and observability",673.51,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-06,GL000172,Engineering,6100,Cloud Infrastructure,"AWS usage line 4: compute, storage, and observability",689.55,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-07,GL000173,Engineering,6100,Cloud Infrastructure,"AWS usage line 5: compute, storage, and observability",705.58,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-08,GL000174,Engineering,6100,Cloud Infrastructure,"AWS usage line 6: compute, storage, and observability",721.62,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-09,GL000175,Engineering,6100,Cloud Infrastructure,"AWS usage line 7: compute, storage, and observability",737.66,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-10,GL000176,Engineering,6100,Cloud Infrastructure,"AWS usage line 8: compute, storage, and observability",753.69,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-11,GL000177,Engineering,6100,Cloud Infrastructure,"AWS usage line 9: compute, storage, and observability",769.73,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-12,GL000178,Engineering,6100,Cloud Infrastructure,"AWS usage line 10: compute, storage, and observability",785.76,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-13,GL000179,Engineering,6100,Cloud Infrastructure,"AWS usage line 11: compute, storage, and observability",801.8,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-14,GL000180,Engineering,6100,Cloud Infrastructure,"AWS usage line 12: compute, storage, and observability",817.84,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-15,GL000181,Engineering,6100,Cloud Infrastructure,"AWS usage line 13: compute, storage, and observability",833.87,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-16,GL000182,Engineering,6100,Cloud Infrastructure,"AWS usage line 14: compute, storage, and observability",849.91,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-17,GL000183,Engineering,6100,Cloud Infrastructure,"AWS usage line 15: compute, storage, and observability",865.94,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-18,GL000184,Engineering,6100,Cloud Infrastructure,"AWS usage line 16: compute, storage, and observability",881.98,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-19,GL000185,Engineering,6100,Cloud Infrastructure,"AWS usage line 17: compute, storage, and observability",898.02,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-20,GL000186,Engineering,6100,Cloud Infrastructure,"AWS usage line 18: compute, storage, and observability",914.05,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-21,GL000187,Engineering,6100,Cloud Infrastructure,"AWS usage line 19: compute, storage, and observability",930.09,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-22,GL000188,Engineering,6100,Cloud Infrastructure,"AWS usage line 20: compute, storage, and observability",946.12,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-03,GL000189,Engineering,6100,Cloud Infrastructure,"AWS usage line 21: compute, storage, and observability",962.16,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-04,GL000190,Engineering,6100,Cloud Infrastructure,"AWS usage line 22: compute, storage, and observability",978.2,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-05,GL000191,Engineering,6100,Cloud Infrastructure,"AWS usage line 23: compute, storage, and observability",994.23,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-06,GL000192,Engineering,6100,Cloud Infrastructure,"AWS usage line 24: compute, storage, and observability",1010.27,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-07,GL000193,Engineering,6100,Cloud Infrastructure,"AWS usage line 25: compute, storage, and observability",1026.3,AWS,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-06,GL000194,Product,6100,Cloud Infrastructure,GCP analytics workload 1,523.28,GCP,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2023-02-07,GL000195,Product,6100,Cloud Infrastructure,GCP analytics workload 2,595.02,GCP,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2023-02-08,GL000196,Product,6100,Cloud Infrastructure,GCP analytics workload 3,666.76,GCP,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2023-02-09,GL000197,Product,6100,Cloud Infrastructure,GCP analytics workload 4,738.5,GCP,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2023-02-10,GL000198,Product,6100,Cloud Infrastructure,GCP analytics workload 5,810.24,GCP,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2023-02-07,GL000199,Operations,6200,SaaS Tools & Subscriptions,Company Slack workspace subscription,675.2,Slack,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2023-02-08,GL000200,Operations,6200,SaaS Tools & Subscriptions,Notion knowledge base seats,506.4,Notion,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2023-02-09,GL000201,Operations,6200,SaaS Tools & Subscriptions,Zoom business conferencing licenses,759.6,Zoom,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2023-02-10,GL000202,Sales,6200,SaaS Tools & Subscriptions,Salesforce CRM seats and automation,3460.4,Salesforce,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-02-11,GL000203,Finance,6200,SaaS Tools & Subscriptions,Stripe billing and revenue tooling,928.4,Stripe,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",
2023-02-12,GL000204,Engineering,6200,SaaS Tools & Subscriptions,GitHub source control and CI seats,1012.8,GitHub,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-13,GL000205,Product,6200,SaaS Tools & Subscriptions,Figma product design seats,548.6,Figma,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2023-02-10,GL000206,Operations,6600,Office & Facilities,WeWork office rent and facilities,10676.6,WeWork,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2023-02-11,GL000207,Operations,6600,Office & Facilities,"Office supplies, snacks, and workplace services",1772.4,Staples,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2023-02-12,GL000208,Operations,6600,Office & Facilities,Distributed team equipment and shipping,1392.6,Apple,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2023-02-12,GL000209,Marketing,6300,Sales & Marketing,Q1 campaign spend: Google Ads,783.71,Google Ads,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2023-02-13,GL000210,Marketing,6300,Sales & Marketing,Q1 campaign spend: LinkedIn,783.71,LinkedIn,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2023-02-14,GL000211,Marketing,6300,Sales & Marketing,Q1 campaign spend: HubSpot,783.71,HubSpot,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2023-02-15,GL000212,Marketing,6300,Sales & Marketing,Q1 campaign spend: Clearbit,783.71,Clearbit,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2023-02-16,GL000213,Marketing,6300,Sales & Marketing,Q1 campaign spend: Webflow,783.71,Webflow,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2023-02-17,GL000214,Marketing,6300,Sales & Marketing,Q1 campaign spend: Customer.io,783.71,Customer.io,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2023-02-18,GL000215,Marketing,6300,Sales & Marketing,Q1 campaign spend: Sendoso,783.71,Sendoso,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2023-02-18,GL000216,Sales,6400,Travel & Entertainment,Q1 customer travel and field expense: Ramp,738.5,Ramp,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-02-19,GL000217,Sales,6400,Travel & Entertainment,Q1 customer travel and field expense: Delta,738.5,Delta,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-02-20,GL000218,Sales,6400,Travel & Entertainment,Q1 customer travel and field expense: Marriott,738.5,Marriott,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-02-21,GL000219,Sales,6400,Travel & Entertainment,Q1 customer travel and field expense: Uber,738.5,Uber,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-02-20,GL000220,Engineering,6700,R&D Expenses,Product research and development expense: Toptal,1024.86,Toptal,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-21,GL000221,Product,6700,R&D Expenses,Product research and development expense: UserTesting,1024.86,UserTesting,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2023-02-22,GL000222,Engineering,6700,R&D Expenses,Product research and development expense: Linear,1024.86,Linear,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-23,GL000223,Engineering,6700,R&D Expenses,Product research and development expense: Datadog,1024.86,Datadog,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-24,GL000224,Engineering,6700,R&D Expenses,Product research and development expense: Sentry,1024.86,Sentry,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-25,GL000225,Engineering,6700,R&D Expenses,Product research and development expense: OpenAI,1024.86,OpenAI,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-26,GL000226,Engineering,6700,R&D Expenses,Product research and development expense: BrowserStack,1024.86,BrowserStack,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-02-24,GL000227,Finance,6500,Professional Services,Monthly bookkeeping and controller advisory,3798.0,Pilot,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",
2023-02-26,GL000228,Finance,6500,Professional Services,Employment counsel and contract review,3207.2,Cooley,expense,2023-02,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",
2023-03-31,GL000236,Engineering,6000,Payroll & Benefits,March 2023 payroll for E001,12720.0,Gusto,expense,2023-03,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-03-31,GL000237,Engineering,6000,Payroll & Benefits,March 2023 payroll for E002,12871.76,Gusto,expense,2023-03,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-03-31,GL000238,Engineering,6000,Payroll & Benefits,March 2023 payroll for E003,13023.53,Gusto,expense,2023-03,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-03-31,GL000239,Engineering,6000,Payroll & Benefits,March 2023 payroll for E004,13175.29,Gusto,expense,2023-03,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
